0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
1.0,0.5764245076725918,0.5110994904073866,0.4038352865090841,0.7036237650104453,0.5086590134143366,0.37806867279116996,0.5877538606034884,0.467184056145509,0.24784035654631248,0.6011536497337435,0.4413616637537033,0.22554322363489127,0.6279146747238804,0.4974789855977715,0.4071319103242516,0.08290940544938973,-0.19357630855436778,0.20452248456988067,0.09137692373162004,0.2101202843524974,-0.16276418550836488,0.1264333674785204,0.17501040184276612,0.539891387614863,0.4029733369485483,0.413604108565944,0.6545597438380708,0.5619799994651504,0.5348254162297681,0.2437972701308051,0.2876072831080437,0.6227671664134066,0.558915030828666,0.4774528711520004,0.3649542901116798,0.6079742637379253,0.5174443969533871,0.4119138282853076,0.20292694372619524,0.6135797930216323,0.4206017753318166,0.29375784851017933,0.36319385234516033,0.38856402712340193,0.3135384472703087,0.26259776635349164,-0.06083222074240631,-0.06575074250281794,-0.5493718262044941,0.17987972128415852,-0.06010250605968028,-0.09369407773595884,-0.08130871001498949,-0.008475930702141062,-0.23530105270293444,-0.03570072657319391,0.10565603504727748,0.103830475534209,0.4004790390293855,-0.5315201839821507,-0.10076859509903295,-0.40314638038220446,0.36871739975378587,0.48680033022213287,0.07619586694020497,-0.4096121044223632,0.21760374942976626,0.13941442144517716
0.5764245076725918,1.0,0.8931141088031345,0.83446252982554,0.8131994359696412,0.7874388819431286,0.8493624328966799,0.925230197642599,0.8255156515246944,0.7426135371213909,0.8439332274021035,0.850676910609257,0.7932413787073569,0.8676945223100592,0.945579407307878,0.89670051045646,0.6419116068291698,0.4706807028395858,0.654010339493475,0.6726242087874922,0.7307196848524865,0.5607067781534486,0.718714319653138,0.6435942474431304,0.7600372504164203,0.8569987365778748,0.9022272562023758,0.8965888740944671,0.9476295533965756,0.9270209753728369,0.7996012110237395,0.7636962500182707,0.9493530681966749,0.9501958721294655,0.9274675253401335,0.8936011185746603,0.8374061576265961,0.9365406176389459,0.8936471561648529,0.756184383512171,0.8782538663575599,0.898217743447229,0.8309196830231994,0.6668661842520313,0.8169393783477933,0.6387374941276065,0.775984957479186,0.5187002350375222,0.43028491662044155,-0.9562455062302808,0.26799720454357223,-0.0861348571289509,-0.287779383147825,0.0881670104194206,-0.01605469024561329,0.06507382132549432,-0.08898766117393016,0.2741059606456704,0.22960933465369146,0.4971801530796108,-0.9509290852535492,0.16809687044530594,-0.14056192174986462,-0.24688024451422286,0.1972516664846805,0.07906306544771498,-0.07055226202956029,0.2333645095019974,0.11679612655591474
0.5110994904073866,0.8931141088031345,1.0,0.913884536631505,0.7414598592621388,0.7850378189654945,0.8739082804012572,0.8070305816223041,0.8510824412047155,0.6664245724945898,0.76221726755022,0.8227420980658979,0.8147219152437172,0.8724159626018135,0.9264896903781346,0.8748517091702628,0.6727951719636239,0.570770905213652,0.6688066908363118,0.6510056820998051,0.6621129188970359,0.5404948566888269,0.671468276243595,0.5489121374574748,0.6433321995262865,0.867772142747662,0.9145432427599156,0.8095233102070135,0.8711888126793242,0.8940954871099449,0.7997405756582526,0.6564550953100715,0.8502897456071572,0.8741865883242478,0.879634909687274,0.8735062591569269,0.841785103105454,0.9176787639868887,0.879370796536604,0.7066239321912894,0.7807880940002985,0.7954210748679387,0.6774153032062662,0.4296073712137261,0.6430080553788439,0.5673044169814279,0.6549498474776733,0.4145715482324592,0.3970515577181154,-0.9311154229091108,0.141469377525071,-0.1373640039544386,-0.17975237301014674,0.008474144504761888,0.03002323654625501,0.10991928869953778,-0.2946239340583514,0.10107702430907825,0.1604228366081235,0.4525589235556365,-0.933145421788618,-0.04493344091262289,-0.19705895917527627,-0.17997389900992233,0.08929749676135268,0.06333476477915267,-0.17389157364006047,0.11305511099164972,-0.006682146341760496
0.4038352865090841,0.83446252982554,0.913884536631505,1.0,0.6517630028811131,0.7551334179073285,0.8154168937858662,0.7611734615036198,0.8004480787656093,0.6437808754105048,0.6837637226596289,0.8012032248140629,0.8018705914768742,0.8198514418132498,0.8878850794435811,0.840565306575289,0.638111805095874,0.5876219083393922,0.6564948964530193,0.6700792501767344,0.6902114363833013,0.5883643089373968,0.6566566925060644,0.527695790289294,0.6007508494040751,0.7985236554540625,0.880809477333887,0.7551008529176052,0.8173505580858222,0.8617659033370692,0.8167110972923447,0.6089340273223,0.7780280801667899,0.8318258616624604,0.8498047636801798,0.8445347212451485,0.80638881841274,0.8732763847572966,0.8377326445691843,0.6949943465925077,0.7152939816927385,0.7316219918997424,0.6291901915077589,0.4202986035669442,0.629301554140602,0.5550819100012022,0.6387109232189081,0.427895065471586,0.37925374706302833,-0.8923485822295639,0.17136327024572595,-0.1672228192398761,-0.16689545302143477,0.012781942012954912,0.02063670225482893,0.11569012809928951,-0.2764692609840822,0.07694571157153902,0.18240381903383487,0.3969198099483937,-0.8873682165216334,-0.01618972023807724,-0.15965500308171315,-0.24287132468421216,-0.013839856525970994,0.04138305797853166,-0.13689950189248126,0.08477692981369091,-0.020665577144006884
0.7036237650104453,0.8131994359696412,0.7414598592621388,0.6517630028811131,1.0,0.767989865916412,0.7330725730217941,0.7678666192112202,0.742998934158616,0.5854313732372216,0.7436046179227925,0.6501157596254414,0.6188893802713406,0.7104592635438471,0.7685221529272788,0.7330054018747317,0.5035086523345701,0.3006922373847529,0.5657148267719886,0.47453816790108133,0.5166140679325979,0.3337746175303945,0.49112855803354516,0.40915786143505306,0.6113108442761976,0.7068582621508666,0.6757480689307451,0.7315763842396108,0.7604266256253093,0.7423350350722385,0.5392896760508927,0.5534515234513594,0.8055772949228487,0.7618127025798906,0.7260012426178274,0.6556884823886485,0.6991579901508788,0.7603161977366392,0.7052816650720807,0.5072115250350402,0.7909920357162814,0.7594277802532244,0.5887210863497735,0.4945406445840198,0.6161066123194117,0.46553320892722233,0.5143399361735013,0.24477080002108872,0.232661802787487,-0.7842427176126554,0.21940413117313945,-0.11843105622524995,-0.28199222248839206,-0.038824333414930585,-0.03065475420969035,-0.05658313168775818,-0.06815657717161977,0.1890037917782753,0.13113966320125214,0.4424010744296186,-0.7687435385571811,0.06818711401289151,-0.3058290872601531,-0.025476507838351117,0.29122634755761734,0.08114040765807799,-0.19991245248424927,0.26254687036890373,0.09496090957159321
0.5086590134143366,0.7874388819431286,0.7850378189654945,0.7551334179073285,0.767989865916412,1.0,0.6998801644987996,0.7432727734760646,0.7250739192830693,0.6324770203792268,0.6704815895578214,0.7066003311134007,0.7706633615133942,0.7266636112046775,0.7610153710891685,0.7370836195154181,0.505813640048368,0.37602564277953304,0.5613600174471363,0.6000265540855447,0.6815080253422104,0.44744372284189327,0.5966838589711132,0.45005031822141744,0.590989910204159,0.670960976301528,0.7391131943320918,0.7243890776143038,0.736730885098083,0.7658382670110079,0.5727898638662183,0.5385717991239081,0.7972483071221895,0.7563701955113967,0.7126916807556665,0.7067742532546674,0.6954846041834519,0.750172211374703,0.7260791788979195,0.5864133272731412,0.724824140681385,0.7245212439878262,0.6137806513513884,0.466126242793911,0.6617349033189751,0.516535129192556,0.5527722118159412,0.33153477691877564,0.24373174367979608,-0.7878582632341652,0.22259383406092206,-0.05560798698895147,-0.20683049049589758,-0.036068975073864355,-0.03668606601521458,0.08833085081413822,-0.1554153895473054,0.1214678860076162,0.1615710431967242,0.30462985600649706,-0.7745157221253729,0.13824866032392763,-0.1384429623777598,-0.1464187245283439,0.13282154556386,0.1105598338788614,-0.15499473710840034,0.15666531328371608,0.019869726302348015
0.37806867279116996,0.8493624328966799,0.8739082804012572,0.8154168937858662,0.7330725730217941,0.6998801644987996,1.0,0.7341055640522693,0.8414738263352208,0.7324032794478891,0.7410681165528584,0.7450248388188502,0.7724042316077484,0.7309814465011516,0.8893986330034104,0.8552777370405668,0.8467664833385339,0.7043863606488479,0.7237943619207605,0.6409463943608583,0.6413954022043306,0.637123140254219,0.6963223431758152,0.4980568159300294,0.6179425195319943,0.9308485930756807,0.8281149399413653,0.6887323237583052,0.8035160746782439,0.8376931386148238,0.7806155282413969,0.6359951233425097,0.7865446485291288,0.8007560638117412,0.8364376234488659,0.8577981707473146,0.7246054144318607,0.8774488341116357,0.846263279172876,0.6937481620001941,0.7075656033641039,0.8328985903765943,0.6707629116479198,0.3845174346493371,0.6121948167149588,0.48058528374061904,0.6234042494688938,0.4529646243933987,0.46264684042000687,-0.8703940477488677,0.1373140735570428,-0.2511311837600434,-0.2410305953431068,0.0073850141367216935,-0.019741541969010123,0.04456526898797628,-0.25361343594290503,0.15367336033504686,0.09968141157143405,0.4547011950882523,-0.8861040882510388,0.029886271308317912,-0.24194693430541728,-0.3242528897027473,2.505417308202709e-05,-0.003020822941485592,-0.03588502658696226,0.15048188238663132,-0.01985040482983711
0.5877538606034884,0.925230197642599,0.8070305816223041,0.7611734615036198,0.7678666192112202,0.7432727734760646,0.7341055640522693,1.0,0.7308261844536224,0.760785334203495,0.8663668786861376,0.8359390505043889,0.7635475532867564,0.8675742121454632,0.8766751366069898,0.8268938688731073,0.5261809684031783,0.30208315114280637,0.5145503203780447,0.5883110389550777,0.6601434712786852,0.4786270609274915,0.6811848861298218,0.6458596782656881,0.811350281305021,0.7625671344507492,0.83625478543241,0.8734693582036251,0.9113946144360742,0.873104369100541,0.7255160837348537,0.7298810648820471,0.9349767941888221,0.9509835061554142,0.8812426977809475,0.8272750053483247,0.8427109551003062,0.8828215843802333,0.8372257974469882,0.7071550418083772,0.869502782651024,0.8244713497092317,0.8387083316087107,0.8095545220925607,0.8742729757922746,0.7041221804410647,0.7954263331748762,0.4952252237441063,0.32619853226137546,-0.9030091216177704,0.3077094843328706,-0.023704747668574964,-0.3682438935459601,0.09364033018602151,-0.0700287227823669,0.003858423090298748,0.08565833659728898,0.31425249025960533,0.2913065180188064,0.3781065551528479,-0.8861540411083264,0.23009949652967646,-0.11173063300074074,-0.23116997782609267,0.2573756213366241,0.10934181649275565,-0.041066253113143825,0.3882915349825183,0.18598136378512875
0.467184056145509,0.8255156515246944,0.8510824412047155,0.8004480787656093,0.742998934158616,0.7250739192830693,0.8414738263352208,0.7308261844536224,1.0,0.697613804530608,0.6929889526781905,0.6980097991112441,0.7412633351348478,0.7410389252548673,0.8437215752450864,0.8194303209919549,0.6769942297962781,0.550444889475576,0.6529727688449973,0.593388008882,0.6174541450112521,0.5389160257395467,0.6077168510221198,0.47460338696743404,0.5863118212845894,0.8248208779622666,0.8033020275335973,0.7260351974747585,0.7732741884212156,0.8255752462258966,0.7390286076571997,0.592922768764358,0.7827233838517504,0.7911967793267669,0.8162911726598848,0.8154391253730132,0.7207728006796333,0.837943803196797,0.8227061493666494,0.6546464830550991,0.7307184448342411,0.7975147202773064,0.6175310927767733,0.3600713688867856,0.6012544044254011,0.47985832819939456,0.620289345598896,0.36696849244360435,0.400181297806155,-0.845840955998681,0.15154091023112198,-0.180983584713687,-0.2412199303422595,-0.01572701049248845,0.015734149295266613,0.09778007352886983,-0.2241593876342514,0.12096324926985763,0.13884534698027537,0.47193126220441545,-0.8610189676757812,0.013760494304639373,-0.24634743958416472,-0.23734134743836932,0.0302122008633366,0.04612404603533397,-0.11975092645399793,0.13053758587959044,0.018983409964902404
0.24784035654631248,0.7426135371213909,0.6664245724945898,0.6437808754105048,0.5854313732372216,0.6324770203792268,0.7324032794478891,0.760785334203495,0.697613804530608,1.0,0.7257162343370667,0.6385772191979134,0.7666390044524777,0.6144049678554263,0.738696620426702,0.7375651921946765,0.6813737690520015,0.4900013182689593,0.5163624766648605,0.6007183616723126,0.6702370967560755,0.6212444929708494,0.671357049245098,0.5063799903102899,0.6352508538723202,0.7299808399453052,0.6897288395276361,0.6426568104254368,0.7136080750333675,0.7276398002949727,0.7271454575873528,0.6602644674356912,0.7281394384541686,0.733831401434791,0.740210286248589,0.7696073520053301,0.5706786245100662,0.746840583041684,0.7207099775191629,0.6307972698746853,0.6579900102425649,0.7762357437185866,0.7481836376175345,0.6004141008087991,0.7652543718100226,0.5998325892064221,0.6887297155386929,0.4907714034782168,0.4177373217071289,-0.7274781221760975,0.24107950848769888,-0.11123844299566463,-0.39136464572234364,0.06683359772179051,-0.12450606227218919,0.020182822611765697,0.07679777990061891,0.2229974977175771,0.25932445196452525,0.23620376840608454,-0.7414490330593294,0.33052693165967306,-0.075362809781727,-0.46060351944959516,0.0023708230891903567,0.021335791449555667,0.16414022702958428,0.3073941522231461,0.14469636466054928
